code, stationname, lat, long
(None, None, None, None)
(u'2307', u'Tuomarilan tunn.', 60.20594444444445, 24.680666666666667)
(u'2308', u'Kauklahden as.tunn.', 60.18872222222222, 24.599833333333333)
(u'2309', u'Keilalahti (tielaitos)', 60.168194444444445, 24.830972222222222)
(u'2310', u'Kilonkartanontie', 60.2186388888889, 24.78638888888889)
(u'2311', u'Bredanportti', 60.206833333333336, 24.701333333333334)
(u'2312', u'S\xe4rjenportti', 60.16877777777778, 24.779972222222224)
(u'2313', u'Fonseeninportti', 60.222638888888895, 24.845638888888885)
(u'2314', u'Ratsukatu', 60.219833333333334, 24.808000000000003)
(u'2315', u'Espoonportti', 60.20588888888889, 24.661638888888888)
(u'2316', u'Jousenportti', 60.17333333333333, 24.784555555555556)
(u'2317', u'N\xf6ykki\xf6', 60.17572222222222, 24.667472222222223)
(u'2318', u'Vantinportti', 60.19119444444444, 24.606194444444444)
(u'2319', u'Majurinpolku', 60.21430555555556, 24.815805555555556)
(u'2320', u'Niittykumpu 2', 60.17052777777778, 24.764083333333335)
(u'2320', u'R\xe4lssitilanportti', None, None)
(u'2321', u'Kiviruukinportti', 60.16011111111111, 24.62677777777778)
(u'2322', u'Leimuniitty', None, None)
(u'2322', u'Suomenlahdentie', None, None)
(u'2322', u'Leimuniitty', None, None)
(u'2323', u'Merituulentie', None, None)
(u'2323', u'Merituulentie', None, None)
(u'2324', u'Harmaaniitynportti', None, None)
(u'2325', u'Haukilahdenkatu', None, None)
(u'2801', u'Espoonlahden Vesitorni', 60.156499999999994, 24.662055555555554)
(u'2802', u'Haukilahden Vesitorni', 60.16152777777778, 24.765305555555557)
(u'2803', u'Otaniemen Vesitorni', 60.18111111111111, 24.819694444444444)
(u'2804', u'Kauniaisten Vesitorni', 60.21838888888889, 24.71163888888889)
(u'2821', u'Soukansyrj\xe4', None, None)
(u'2901', u'Mikkel\xe4n varikko', None, None)
(u'2997', u'Kivist\xf6', 60.31563888888889, 24.848777777777777)
(u'2998', u'Valakuja', 60.20297222222223, 24.66047222222222)
(u'3001', u'Solbackantie', 60.34727777777778, 24.85302777777778)
(u'3002', u'Kiiltomadonrinne', 60.34386111111112, 25.12061111111111)
(u'3003', u'Peltomyyr\xe4npolku', 60.35275, 25.080055555555553)
(u'3004', u'Petikontie', 60.284083333333335, 24.825583333333334)
(u'3005', u'Kalkkitie', 60.278055555555554, 25.07636111111111)
(u'3007', u'Tavastkulla (Tuko)', 60.27388888888889, 24.790305555555555)
(u'3008', u'Koivukyl\xe4n puistotie ', 60.32611111111112, 25.04527777777778)
(u'3009', u'Vaskipellontie', 60.25780555555556, 24.865000000000002)
(u'3010', u'Siikakuja', 60.354083333333335, 25.142694444444444)
(u'3011', u'Vanha nurmij\xe4rventie ', 60.29247222222222, 24.86463888888889)
(u'3012', u'L\xe4hdem\xe4entie', 60.306305555555554, 25.12486111111111)
(u'3014', u'Kankaantie', 60.26627777777777, 24.886833333333332)
(u'3015', u'Vaarala', 60.267111111111106, 25.10175)
(u'3016', u'Vihertie', 60.27502777777778, 24.861194444444447)
(u'3017', u'Myyrm\xe4ki', 60.264111111111106, 24.860222222222227)
(u'3018', u'Kustaanm\xe4ki', 60.30119444444444, 24.861555555555555)
(u'3019', u'Josvankuja', 60.28611111111111, 24.983777777777778)
(u'3020', u'Jokivarsi', 60.34605555555556, 25.12372222222222)
(u'3021', u'Mikkolanpuisto', 60.34236111111112, 25.100055555555556)
(u'3022', u'Rajatorppa', 60.26002777777778, 24.83611111111111)
(u'3023', u'Martinlaakso', 60.280277777777776, 24.83561111111111)
(u'3024', u'Koisotie', 60.30177777777777, 25.01722222222222)
(u'3025', u'Eilantie', 60.32972222222222, 25.113277777777782)
(u'3026', u'Yl\xe4st\xf6ntie', 60.28516666666666, 24.942805555555555)
(u'3027', u'Laastikuja', 60.282888888888884, 24.821361111111113)
(u'3028', u'Ravuntie', 60.35069444444445, 25.121972222222222)
(u'3029', u'Sinisiiventie', 60.33536111111112, 25.139833333333332)
(u'3030', u'Pikkuj\xe4rvi', 60.27638888888889, 24.784444444444446)
(u'3031', u'\xc4yri\xe4isenkuja', 60.335527777777784, 25.126611111111114)
(u'3032', u'Nahkiaisentie', 60.35238888888889, 25.11605555555556)
(u'3033', u'Tikkurilan asema P', 60.29413888888889, 25.046194444444446)
(u'3034', u'Syd\xe4ntie', 60.33180555555556, 25.05252777777778)
(u'3035', u'Nissbackka', 60.282333333333334, 25.12838888888889)
(u'3036', u'Lahdentie alitus', 60.349138888888895, 25.108972222222224)
(u'3037', u'Voutila', 60.29313888888889, 24.87991666666667)
(u'3038', u'Ukonkivenpolku', 60.261944444444445, 24.871444444444446)
(u'3039', u'Niittykuja', 60.324916666666674, 24.875083333333333)
(u'3040', u'Perhotie', 60.34513888888889, 25.127305555555555)
(u'3041', u'Valio', 60.252472222222224, 25.118777777777776)
(u'3042', u'Kilterinm\xe4enpuisto', 60.25566666666666, 24.85477777777778)
(u'3043', u'Katriinan', 60.342166666666664, 24.87311111111111)
(u'3044', u'Kuninkaalantie', 60.28655555555555, 25.043694444444444)
(u'3045', u'Linnaistentie', 60.24894444444445, 24.780944444444444)
(u'3046', u'Vaunukalliontie', 60.28297222222222, 25.111888888888892)
(u'3047', u'Saham\xe4entie', 60.31561111111111, 25.087194444444446)
(u'3048', u'Tuupakka', 60.296638888888886, 24.936138888888888)
(u'3049', u'Miekkatie', 60.3325, 24.851472222222224)
(u'3050', u'Ollaksentie', 60.27341666666667, 24.910055555555555)
(u'3051', u'Pisti\xe4isenkuja', 60.339083333333335, 25.127166666666668)
(u'3052', u'Runkotie', 60.318555555555555, 24.88352777777778)
(u'3053', u'Solatie', 60.28863888888889, 25.134027777777774)
(u'3054', u'Tuliniementie', 60.293194444444445, 25.13397222222222)
(u'3055', u'Santakuopantie', 60.33130555555556, 24.88077777777778)
(u'3056', u'Kuhatie', 60.355555555555554, 25.13352777777778)
(u'3057', u'Korennontie', 60.34269444444445, 25.151555555555554)
(u'3058', u'Angervontie', 60.310111111111105, 25.009277777777775)
(u'3059', u'Epinkoskentie', 60.325611111111115, 25.024888888888885)
(u'3060', u'Hakkunilan urh.alue ', 60.27913888888889, 25.120472222222226)
(u'3061', u'Hiekkaharju alitus', 60.302638888888886, 25.048194444444444)
(u'3062', u'Jokiniemi', 60.29208333333333, 25.049972222222227)
(u'3063', u'J\xe4nk\xe4tie', 60.302055555555555, 24.82933333333333)
(u'3064', u'Katriinantie', 60.34919444444445, 24.902444444444445)
(u'3065', u'Koivikkotie', 60.28386111111111, 24.85477777777778)
(u'3066', u'Kuriiritie vernissa ', 60.290055555555554, 25.043833333333335)
(u'3067', u'Nurmim\xe4entie', 60.296277777777775, 25.130833333333335)
(u'3068', u'Pallastunturinkuja', 60.248222222222225, 25.12130555555556)
(u'3069', u'Peltom\xe4entie', 60.301944444444445, 25.128888888888888)
(u'3070', u'Prinsessantie', 60.30836111111111, 25.109166666666667)
(u'3071', u'Rajatie', 60.27152777777778, 25.091527777777774)
(u'3072', u'Silvola_Vetotie', 60.26969444444445, 24.876722222222224)
(u'3073', u'Rantapolku', 60.277861111111115, 24.980694444444442)
(u'3074', u'Tuulitie', 60.28352777777778, 24.879277777777776)
(u'3075', u'Usvatie', 60.27672222222222, 24.880916666666668)
(u'3076', u'Valimontie', 60.268166666666666, 24.971555555555554)
(u'3077', u'Vanha Porvoontie ', 60.30730555555556, 25.094444444444445)
(u'3078', u'Hiekkaharju', 60.30444444444444, 25.04838888888889)
(u'3079', u'Hiirisuontie', 60.27902777777778, 24.90802777777778)
(u'3080', u'Himalajantie', 60.329861111111114, 25.007055555555553)
(u'3081', u'Hirvipolku', 60.36527777777778, 25.099527777777777)
(u'3082', u'It\xe4-Hakkila', 60.29741666666666, 25.102472222222225)
(u'3083', u'Keh\xe4 III', 60.28066666666666, 25.043694444444444)
(u'3084', u'Kirkkotie', 60.279333333333334, 24.980638888888887)
(u'3085', u'Kontiotie', 60.3635, 25.101222222222223)
(u'3086', u'Kuriiritie 137', 60.28752777777778, 24.98813888888889)
(u'3087', u'Kuusikkotie', 60.279333333333334, 25.078444444444443)
(u'3088', u'Kyllikintie', 60.321805555555564, 25.10961111111111)
(u'3089', u'K\xe4rpp\xe4polku', 60.3635, 25.087555555555554)
(u'3090', u'Meiramintie', 60.30616666666666, 25.006861111111114)
(u'3091', u'Moreenitie', 60.32719444444445, 24.832694444444446)
(u'3092', u'Norppapolku', 60.35272222222222, 25.109444444444446)
(u'3093', u'Porttisuontie', 60.27736111111111, 25.084555555555553)
(u'3094', u'Riekkotie', 60.350638888888895, 25.065361111111113)
(u'3095', u'Salpakuja', 60.28055555555555, 25.085555555555555)
(u'3096', u'Teerim\xe4entie', 60.289111111111104, 25.126888888888892)
(u'3097', u'Vallinoja', 60.35925, 25.082555555555555)
(u'3098', u'Kuriiritie', 60.28919444444445, 24.999861111111112)
(u'3099', u'Tikkurilantie', 60.29186111111111, 25.013333333333332)
(u'3100', u'Askisto', 60.277722222222216, 24.79413888888889)
(u'3102', u'Lintuvaara', None, None)
(u'3103', u'Suutarila', None, None)
(u'3104', u'K\xf6yh\xe4m\xe4ki', 60.29377777777778, 24.98363888888889)
(u'3105', u'Haapatie', 60.31761111111111, 25.050305555555557)
(u'3106', u'Tammisto', 60.26536111111111, 24.975305555555554)
(u'3107', u'Mailatie', 60.24622222222222, 25.089027777777776)
(u'3108', u'L\xe4nsim\xe4ki', 60.240861111111116, 25.11052777777778)
(u'3109', u'Keih\xe4stie', 60.24388888888889, 25.101555555555557)
(u'3110', u'Tahkotie', 60.29955555555555, 24.915305555555555)
(u'3111', u'Josvanpolku', 60.28458333333333, 24.980805555555555)
(u'3112', u'Rekolan asema', 60.333, 25.06747222222222)
(u'3113', u'Tuijantie', 60.36961111111111, 25.08491666666667)
(u'3114', u'Riippakoivunkuja', 60.29772222222222, 24.788583333333335)
(u'3115', u'Asolanv\xe4yl\xe4n', 60.33452777777778, 25.065083333333334)
(u'3116', u'Vaskivuorentie', 60.26461111111111, 24.864527777777777)
(u'3117', u'Siikatie', 60.35819444444445, 25.147694444444447)
(u'3118', u'Peippikuja', 60.30547222222222, 25.03322222222222)
(u'3119', u'Tarjantie', 60.32777777777778, 25.068694444444443)
(u'3120', u'Tasetie', 60.28908333333333, 24.959027777777777)
(u'3121', u'R\xe4lssitie', 60.291777777777774, 24.969055555555553)
(u'3122', u'Tuupakankuja', 60.29763888888889, 24.891305555555558)
(u'3123', u'Koivukyl\xe4n asema', 60.32372222222222, 25.059555555555555)
(u'3124', u'Silvastadion', 60.261944444444445, 24.83663888888889)
(u'3125', u'Kyl\xe4np\xe4\xe4ntie', 60.33686111111111, 24.837055555555555)
(u'3126', u'Ritvantie', 60.32516666666667, 25.112055555555557)
(u'3127', u'Aimonkuja', 60.33019444444445, 25.090222222222224)
(u'3128', u'Messikuja 9', 60.291, 24.86872222222222)
(u'3129', u'Tikkurilan asema', 60.291777777777774, 25.04502777777778)
(u'3130', u'Tilkuntie', 60.27938888888889, 24.95822222222222)
(u'3131', u'Viilatehdas', 60.29358333333333, 24.866194444444446)
(u'3132', u'Kimalaisentie', 60.34102777777778, 25.127472222222224)
(u'3133', u'Jahtitie', 60.324027777777786, 24.905055555555553)
(u'3134', u'Peuratie', 60.35872222222222, 25.098027777777776)
(u'3135', u'Viinikankaari E', 60.322027777777784, 24.915666666666663)
(u'3136', u'Viinikankankaari P', 60.325833333333335, 24.918388888888888)
(u'3137', u'Yrj\xe4n\xe4nkuja', 60.31661111111111, 25.09947222222222)
(u'3138', u'Merimiehenkuja', 60.292138888888886, 24.87052777777778)
(u'3139', u'Murtotie', 60.32163888888889, 24.867527777777777)
(u'3140', u'Juuritie', 60.32013888888889, 24.87183333333333)
(u'3141', u'Martinkyl\xe4ntie', 60.28377777777777, 24.844888888888885)
(u'3142', u'Ilponkuja', 60.32586111111112, 25.06491666666667)
(u'3143', u'Korsonpolku', 60.35069444444445, 25.0785)
(u'3144', u'Uranuksentie', 60.33872222222222, 25.107)
(u'3145', u'Toivonrinne', 60.28838888888889, 24.789361111111113)
(u'3146', u'Tammistonranta etel\xe4 ', 60.270111111111106, 24.96072222222222)
(u'3147', u'Osterikuja', 60.33936111111112, 25.114972222222224)
(u'3148', u'Silvolantie', 60.28625, 24.896805555555552)
(u'3149', u'Peijaksentien alitus ', 60.325750000000006, 25.061944444444446)
(u'3150', u'Koivurinne et', 60.29408333333333, 24.78577777777778)
(u'3151', u'Hiekkaharjun asema pohj.', 60.30472222222222, 25.050638888888887)
(u'3152', u'Satakielentie', 60.36472222222223, 25.08672222222222)
(u'3153', u'Koivurinne pohj', 60.29808333333334, 24.79125)
(u'3154', u'Harakkasaari', 60.309194444444444, 25.05263888888889)
(u'3155', u'Tammistonranta pohj', 60.272999999999996, 24.956916666666668)
(u'3156', u'Osuustie', 60.29527777777778, 24.950888888888887)
(u'3157', u'Tapparakuja', 60.32319444444445, 24.850666666666665)
(u'3158', u'Pitk\xe4sentie', 60.276777777777774, 25.096444444444444)
(u'3159', u'Kuusij\xe4rvi', 60.3135, 25.10966666666667)
(u'3160', u'Tapola', 60.34102777777778, 24.831583333333334)
(u'3161', u'Vuorilehdontie', 60.272, 25.109194444444444)
(u'3162', u'Tapolanrinne', 60.34402777777778, 24.832666666666665)
(u'3163', u'Myllym\xe4ki', 60.28477777777778, 24.83611111111111)
(u'3164', u'Kotatie', 60.35011111111111, 24.839388888888887)
(u'3165', u'Tammistonkatu 4', 60.26927777777777, 24.965638888888886)
(u'3166', u'Harmaahylkeentie', 60.35777777777778, 25.10638888888889)
(u'3167', u'Vasamakuja', 60.301111111111105, 24.900222222222222)
(u'3168', u'L\xf6yd\xf6spolku', 60.261583333333334, 24.85713888888889)
(u'3169', u'Satakielentie', 60.36502777777778, 25.085583333333332)
(u'3170', u'Kaskikalliontie', 60.28736111111111, 25.105472222222225)
(u'3171', u'Kes\xe4kylantie', 60.35755555555556, 24.90836111111111)
(u'3172', u'Vapaala', 60.26438888888889, 24.81575)
(u'3173', u'Pirttiranta', 60.35352777777778, 24.849972222222224)
(u'3174', u'Kivim\xe4ki', 60.35227777777778, 24.83986111111111)
(u'3175', u'Lent\xe4j\xe4ntie hk097', 60.31616666666666, 24.967611111111108)
(u'3176', u'Blue 1 hk175', 60.305166666666665, 24.940194444444447)
(u'3177', u'Energialaitos hk508', 60.305277777777775, 24.94975)
(u'3178', u'Liikelentoalue hk072', 60.30625, 24.992472222222226)
(u'3179', u'Finavia hk141', 60.31061111111111, 24.931194444444444)
(u'3180', u'Finavia hk142', 60.31005555555555, 24.926888888888893)
(u'3181', u'Strandkullantie', 60.36636111111111, 24.85477777777778)
(u'3182', u'Riipil\xe4ntie', 60.358805555555556, 24.857555555555557)
(u'3183', u'Koivukyl\xe4nv\xe4yl\xe4', 60.323055555555555, 25.01511111111111)
(u'3184', u'Haukitie 21', 60.353750000000005, 25.129194444444444)
(u'3185', u'Valk.l\xe4ht. Alikulku', 60.29902777777778, 25.046861111111113)
(u'3186', u'Valk.l\xe4ht. imeytys ', 60.29863888888889, 25.046638888888893)
(u'3187', u'Orvokkitie', 60.29997222222222, 25.038444444444444)
(u'3188', u'Porttipolku', 60.278277777777774, 25.08211111111111)
(u'3189', u'Ansatie', 60.29675, 24.93105555555556)
(u'3190', u'Karhum\xe4ki', 60.305388888888885, 24.95986111111111)
(u'3191', u'Kotirannantie', 60.376472222222226, 24.860972222222223)
(u'3192', u'Piispankyl\xe4ntie', None, None)
(u'3193', u'L\xe5ngmosseberg', 60.26711111111111, 25.127222222222223)
(u'3194', u'Ongenkoukku', 60.35947222222223, 25.135194444444444)
(u'3195', u'Klemmintie', 60.323750000000004, 25.00461111111111)
(u'3196', u'Pohjois-Kaarelan raitti', 60.25713888888889, 24.874472222222224)
(u'3197', u'Kuuselantie', 60.38072222222222, 24.85152777777778)
(u'3198', u'Kivist\xf6n asema', 60.32605555555555, 24.859055555555553)
(u'3199', u'Suokallionkuja', None, None)
(u'3199', u'Suokallionkuja', 60.311277777777775, 24.888666666666666)
(u'3200', u'Tikkurilantie', 60.32727777777777, 24.86916666666667)
(u'3200', u'Tikkurilantie', None, None)
(u'3200', u'Tikkurilantie', None, None)
(u'3200', u'Tikkurilantie svp', 60.32727777777777, 24.86916666666667)
(u'3201', u'Varpukalliontie', None, None)
(u'3202', u'Pikku-Keimolan puisto', None, None)
(u'3203', u'Keimolanportti', None, None)
(u'3204', u'Syv\xe4nkivenraitti', None, None)
(u'3205', u'Suutarinkuja', None, None)
(u'3206', u'L\xe4nsim\xe4ki', 60.26280555555556, 25.11688888888889)
(u'3207', u'Syv\xe4oja', None, None)
(u'3208', u'Sipoontie', None, None)
(u'3801', u'Myyrm\xe4en Vesitorni', 60.27244444444444, 24.838083333333334)
(u'3802', u'Korson Vesirorni', 60.344277777777776, 25.085194444444443)
(u'3803', u'Hiekkaharjun Vesitorni/tikkurilan vesitorni', 60.30963888888889, 25.034083333333335)
(u'3804', u'Hakunilan Vesitorni', 60.276805555555555, 25.09361111111111)
(u'4', u'Suomenoja', 60.150527777777775, 24.711694444444444)
(u'4001', u'Bemb\xf6lentie', 60.21955555555556, 24.69286111111111)
(u'4002', u'Borgintie', 60.20697222222223, 24.71886111111111)
(u'4003', u'Bredantie', 60.207527777777784, 24.69386111111111)
(u'4004', u'Jollakuja', 60.218361111111115, 24.734555555555556)
(u'4005', u'Terveysasema', 60.21477777777778, 24.716277777777776)
(u'4006', u'Yhti\xf6nkuja', 60.2045, 24.725055555555553)
(u'4007', u'Yhti\xf6ntie', 60.209500000000006, 24.72086111111111)
(u'5', u'Viikinm\xe4ki', 60.22577777777778, 24.994027777777777)
(u'5003', u'Viikinm\xe4en poistotunneli', None, None)
(u'5123', None, None, None)
(u'801', u'Myllypuron Vesitorni', 60.218138888888895, 25.055611111111112)
(u'802', u'Roihuvuoren Vesitorni', 60.19763888888889, 25.049222222222223)
(u'950', u'Siirrettava_Siemens1', None, None)
(u'960', u'Siirrettava_mittaus', None, None)
(u'9876', None, None, None)
(u'9997', u'auvon testi', 12.058361111111111, 30.550916666666666)
(u'LV1', u'LV Koskelo', 60.264111111111106, 24.72608333333333)
(u'LV2', u'LV Suomenoja', 60.155, 24.714222222222222)
(u'MA3', u'Askisto', None, None)
(u'VMP1', u'Lepp\xe4vaara', 60.22302777777778, 24.797666666666668)
(u'VMP2', u'Lommila', 60.22083333333334, 24.663944444444443)
